accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,sumAcc,label
"[-0.0504644811153411, -0.0817705690860748, 0.0208146572113037, -0.3424976170063019]","[1.0259419679641724, -0.1171698570251464, 0.5589281320571899, 0.4747878313064575]","[0.1915979385375976, -0.0844621658325195, -0.8012485504150391, 0.0039815898053348]","[0.0262672062963247, 0.0030543259344995, 0.0091629782691597, -0.0036651920527219]","[0.0048869219608604, -0.0152716310694813, -0.006108651868999, -0.0042760567739605]","[-0.0006108650122769177, -0.0012217300245538, 0.0, 0.0006108650122769177]",0.798438876401633,Aggressive
"[-0.0817705690860748, 0.0208146572113037, -0.3424976170063019, -0.5155333280563354]","[-0.1171698570251464, 0.5589281320571899, 0.4747878313064575, 0.53596031665802]","[-0.0844621658325195, -0.8012485504150391, 0.0039815898053348, 0.8847179412841797]","[0.0030543259344995, 0.0091629782691597, -0.0036651920527219, 0.0134390350431203]","[-0.0152716310694813, -0.006108651868999, -0.0042760567739605, 0.0030543259344995]","[-0.0012217300245538, 0.0, 0.0006108650122769177, 0.0079412478953599]",0.5365083809010684,Normal
"[0.0208146572113037, -0.3424976170063019, -0.5155333280563354, 0.55185866355896]","[0.5589281320571899, 0.4747878313064575, 0.53596031665802, 0.1644973754882812]","[-0.8012485504150391, 0.0039815898053348, 0.8847179412841797, 1.1129884719848633]","[0.0091629782691597, -0.0036651920527219, 0.0134390350431203, 0.0091629782691597]","[-0.006108651868999, -0.0042760567739605, 0.0030543259344995, -0.0091629782691597]","[0.0, 0.0006108650122769177, 0.0079412478953599, 0.0018325960263609]",2.649255483876914,Normal
"[-0.3424976170063019, -0.5155333280563354, 0.55185866355896, -0.3899540901184082]","[0.4747878313064575, 0.53596031665802, 0.1644973754882812, 0.0781421661376953]","[0.0039815898053348, 0.8847179412841797, 1.1129884719848633, -0.4617490768432617]","[-0.0036651920527219, 0.0134390350431203, 0.0091629782691597, -0.0103847095742821]","[-0.0042760567739605, 0.0030543259344995, -0.0091629782691597, 0.0177150927484035]","[0.0006108650122769177, 0.0079412478953599, 0.0018325960263609, 0.0006108650122769177]",2.0972002441994846,Normal
"[-0.5155333280563354, 0.55185866355896, -0.3899540901184082, 0.3451501727104187]","[0.53596031665802, 0.1644973754882812, 0.0781421661376953, -0.108330488204956]","[0.8847179412841797, 1.1129884719848633, -0.4617490768432617, 0.1847848892211914]","[0.0134390350431203, 0.0091629782691597, -0.0103847095742821, 0.0067195179872214]","[0.0030543259344995, -0.0091629782691597, 0.0177150927484035, 0.0262672062963247]","[0.0079412478953599, 0.0018325960263609, 0.0006108650122769177, 0.0042760567739605]",2.382533013820648,Normal
"[0.55185866355896, -0.3899540901184082, 0.3451501727104187, 0.392803430557251]","[0.1644973754882812, 0.0781421661376953, -0.108330488204956, -0.0668199062347412]","[1.1129884719848633, -0.4617490768432617, 0.1847848892211914, 0.302037239074707]","[0.0091629782691597, -0.0103847095742821, 0.0067195179872214, -0.0042760567739605]","[-0.0091629782691597, 0.0177150927484035, 0.0262672062963247, -0.0116064399480819]","[0.0018325960263609, 0.0006108650122769177, 0.0042760567739605, 0.0067195179872214]",2.1054088473320007,Normal
"[-0.3899540901184082, 0.3451501727104187, 0.392803430557251, 0.2463617175817489]","[0.0781421661376953, -0.108330488204956, -0.0668199062347412, -0.044990062713623]","[-0.4617490768432617, 0.1847848892211914, 0.302037239074707, 0.3117895126342773]","[-0.0103847095742821, 0.0067195179872214, -0.0042760567739605, 0.0036651920527219]","[0.0177150927484035, 0.0262672062963247, -0.0116064399480819, 0.0079412478953599]","[0.0006108650122769177, 0.0042760567739605, 0.0067195179872214, -0.0018325960263609]",0.7892255038022995,Normal
"[0.3451501727104187, 0.392803430557251, 0.2463617175817489, 0.0531785637140274]","[-0.108330488204956, -0.0668199062347412, -0.044990062713623, -0.6080855131149292]","[0.1847848892211914, 0.302037239074707, 0.3117895126342773, 0.1235694885253906]","[0.0067195179872214, -0.0042760567739605, 0.0036651920527219, -0.0268780700862407]","[0.0262672062963247, -0.0116064399480819, 0.0079412478953599, -0.0030543259344995]","[0.0042760567739605, 0.0067195179872214, -0.0018325960263609, -0.0012217300245538]",1.131449043750763,Normal
"[0.392803430557251, 0.2463617175817489, 0.0531785637140274, -0.1659222841262817]","[-0.0668199062347412, -0.044990062713623, -0.6080855131149292, -1.3815631866455078]","[0.302037239074707, 0.3117895126342773, 0.1235694885253906, 0.3951807022094726]","[-0.0042760567739605, 0.0036651920527219, -0.0268780700862407, 0.0164933614432811]","[-0.0116064399480819, 0.0079412478953599, -0.0030543259344995, -0.0433714315295219]","[0.0067195179872214, -0.0018325960263609, -0.0012217300245538, -0.0109955742955207]",-0.44246029853820823,Aggressive
"[0.2463617175817489, 0.0531785637140274, -0.1659222841262817, 0.1241744607686996]","[-0.044990062713623, -0.6080855131149292, -1.3815631866455078, 1.4181058406829834]","[0.3117895126342773, 0.1235694885253906, 0.3951807022094726, -0.4188137054443359]","[0.0036651920527219, -0.0268780700862407, 0.0164933614432811, 0.0018325960263609]","[0.0079412478953599, -0.0030543259344995, -0.0433714315295219, 0.0067195179872214]","[-0.0018325960263609, -0.0012217300245538, -0.0109955742955207, -0.0036651920527219]",0.05298553407192208,Aggressive
"[0.0531785637140274, -0.1659222841262817, 0.1241744607686996, 0.1179484128952026]","[-0.6080855131149292, -1.3815631866455078, 1.4181058406829834, 0.21149742603302]","[0.1235694885253906, 0.3951807022094726, -0.4188137054443359, -0.3385601043701172]","[-0.0268780700862407, 0.0164933614432811, 0.0018325960263609, 0.0146607663482427]","[-0.0030543259344995, -0.0433714315295219, 0.0067195179872214, -0.0073303831741213]","[-0.0012217300245538, -0.0109955742955207, -0.0036651920527219, -0.0073303831741213]",-0.4692898988723756,Aggressive
"[-0.1659222841262817, 0.1241744607686996, 0.1179484128952026, -0.018889844417572]","[-1.3815631866455078, 1.4181058406829834, 0.21149742603302, 0.2141194343566894]","[0.3951807022094726, -0.4188137054443359, -0.3385601043701172, 0.121011734008789]","[0.0164933614432811, 0.0018325960263609, 0.0146607663482427, 0.0054977871477603]","[-0.0433714315295219, 0.0067195179872214, -0.0073303831741213, 0.0140499006956815]","[-0.0109955742955207, -0.0036651920527219, -0.0073303831741213, -0.0073303831741213]",0.278288885951042,Aggressive
"[0.1241744607686996, 0.1179484128952026, -0.018889844417572, 0.7784206867218018]","[1.4181058406829834, 0.21149742603302, 0.2141194343566894, -0.3453656435012817]","[-0.4188137054443359, -0.3385601043701172, 0.121011734008789, -0.2604303359985351]","[0.0018325960263609, 0.0146607663482427, 0.0054977871477603, -0.0659734457731247]","[0.0067195179872214, -0.0073303831741213, 0.0140499006956815, 0.0244346093386411]","[-0.0036651920527219, -0.0073303831741213, -0.0073303831741213, -0.0024434609804302]",1.603218361735344,Aggressive
"[0.1179484128952026, -0.018889844417572, 0.7784206867218018, -0.0084116011857986]","[0.21149742603302, 0.2141194343566894, -0.3453656435012817, -0.0779651403427124]","[-0.3385601043701172, 0.121011734008789, -0.2604303359985351, -0.3124284744262695]","[0.0146607663482427, 0.0054977871477603, -0.0659734457731247, 0.0042760567739605]","[-0.0073303831741213, 0.0140499006956815, 0.0244346093386411, 0.0140499006956815]","[-0.0073303831741213, -0.0073303831741213, -0.0024434609804302, 0.0024434609804302]",0.08094654977321625,Normal
"[-0.018889844417572, 0.7784206867218018, -0.0084116011857986, -0.2167378813028335]","[0.2141194343566894, -0.3453656435012817, -0.0779651403427124, 0.0917785167694091]","[0.121011734008789, -0.2604303359985351, -0.3124284744262695, 0.0054044718854129]","[0.0054977871477603, -0.0659734457731247, 0.0042760567739605, 0.0238237436860799]","[0.0140499006956815, 0.0244346093386411, 0.0140499006956815, -0.0195476878434419]","[-0.0073303831741213, -0.0024434609804302, 0.0024434609804302, -0.0030543259344995]",-0.029494077432900778,Normal
"[0.7784206867218018, -0.0084116011857986, -0.2167378813028335, -0.0954549312591552]","[-0.3453656435012817, -0.0779651403427124, 0.0917785167694091, 0.0982030630111694]","[-0.2604303359985351, -0.3124284744262695, 0.0054044718854129, -0.1914253234863281]","[-0.0659734457731247, 0.0042760567739605, 0.0238237436860799, -0.0109955742955207]","[0.0244346093386411, 0.0140499006956815, -0.0195476878434419, -0.0006108650122769177]","[-0.0024434609804302, 0.0024434609804302, -0.0030543259344995, -0.0067195179872214]",-0.534412593115121,Normal
"[-0.0084116011857986, -0.2167378813028335, -0.0954549312591552, -0.1236035078763961]","[-0.0779651403427124, 0.0917785167694091, 0.0982030630111694, -0.1223992109298706]","[-0.3124284744262695, 0.0054044718854129, -0.1914253234863281, 0.2207460403442382]","[0.0042760567739605, 0.0238237436860799, -0.0109955742955207, 0.0042760567739605]","[0.0140499006956815, -0.0195476878434419, -0.0006108650122769177, -0.0030543259344995]","[0.0024434609804302, -0.0030543259344995, -0.0067195179872214, 0.0012217300245538]",-0.7322939787991345,Normal
"[-0.2167378813028335, -0.0954549312591552, -0.1236035078763961, 0.2674576640129089]","[0.0917785167694091, 0.0982030630111694, -0.1223992109298706, 0.5616244077682495]","[0.0054044718854129, -0.1914253234863281, 0.2207460403442382, 0.7341823577880859]","[0.0238237436860799, -0.0109955742955207, 0.0042760567739605, 0.0116064399480819]","[-0.0195476878434419, -0.0006108650122769177, -0.0030543259344995, -0.0293215326964855]","[-0.0030543259344995, -0.0067195179872214, 0.0012217300245538, -0.0006108650122769177]",1.2297756667248905,Normal
"[-0.0954549312591552, -0.1236035078763961, 0.2674576640129089, 0.1831758916378021]","[0.0982030630111694, -0.1223992109298706, 0.5616244077682495, -0.0507946014404296]","[-0.1914253234863281, 0.2207460403442382, 0.7341823577880859, 0.1682157516479492]","[-0.0109955742955207, 0.0042760567739605, 0.0116064399480819, -0.0030543259344995]","[-0.0006108650122769177, -0.0030543259344995, -0.0293215326964855, -0.0219911485910415]","[-0.0067195179872214, 0.0012217300245538, -0.0006108650122769177, -0.0006108650122769177]",1.6499276012182238,Normal
"[-0.1236035078763961, 0.2674576640129089, 0.1831758916378021, 0.2837944328784942]","[-0.1223992109298706, 0.5616244077682495, -0.0507946014404296, 0.078519582748413]","[0.2207460403442382, 0.7341823577880859, 0.1682157516479492, 0.1322135925292968]","[0.0042760567739605, 0.0116064399480819, -0.0030543259344995, 0.0030543259344995]","[-0.0030543259344995, -0.0293215326964855, -0.0219911485910415, 0.0207694191485643]","[0.0012217300245538, -0.0006108650122769177, -0.0006108650122769177, 0.0036651920527219]",2.3331324011087418,Normal
"[0.2674576640129089, 0.1831758916378021, 0.2837944328784942, -0.1638929396867752]","[0.5616244077682495, -0.0507946014404296, 0.078519582748413, -0.8032044768333435]","[0.7341823577880859, 0.1682157516479492, 0.1322135925292968, 0.5987644195556641]","[0.0116064399480819, -0.0030543259344995, 0.0030543259344995, -0.0458148941397666]","[-0.0293215326964855, -0.0219911485910415, 0.0207694191485643, 0.0073303831741213]","[-0.0006108650122769177, -0.0006108650122769177, 0.0036651920527219, 0.0109955742955207]",1.9900560826063154,Aggressive
"[0.1831758916378021, 0.2837944328784942, -0.1638929396867752, 0.0038616959936916]","[-0.0507946014404296, 0.078519582748413, -0.8032044768333435, -0.0019780399743467]","[0.1682157516479492, 0.1322135925292968, 0.5987644195556641, 0.0515060424804687]","[-0.0030543259344995, 0.0030543259344995, -0.0458148941397666, 0.0012217300245538]","[-0.0219911485910415, 0.0207694191485643, 0.0073303831741213, 0.0]","[-0.0006108650122769177, 0.0036651920527219, 0.0109955742955207, 0.0018325960263609]",0.48018135153688474,Aggressive
"[0.2837944328784942, -0.1638929396867752, 0.0038616959936916, -0.0293532013893127]","[0.078519582748413, -0.8032044768333435, -0.0019780399743467, -0.0508826375007629]","[0.1322135925292968, 0.5987644195556641, 0.0515060424804687, -0.1373434066772461]","[0.0030543259344995, -0.0458148941397666, 0.0012217300245538, -0.0018325960263609]","[0.0207694191485643, 0.0073303831741213, 0.0, -0.0042760567739605]","[0.0036651920527219, 0.0109955742955207, 0.0018325960263609, 0.0006108650122769177]",-0.03799493587575875,Aggressive
"[-0.1638929396867752, 0.0038616959936916, -0.0293532013893127, -0.0511480420827865]","[-0.8032044768333435, -0.0019780399743467, -0.0508826375007629, -0.1165025532245636]","[0.5987644195556641, 0.0515060424804687, -0.1373434066772461, 0.2242679595947265]","[-0.0458148941397666, 0.0012217300245538, -0.0018325960263609, 0.0042760567739605]","[0.0073303831741213, 0.0, -0.0042760567739605, 0.0012217300245538]","[0.0109955742955207, 0.0018325960263609, 0.0006108650122769177, 0.0018325960263609]",-0.4759051797445861,Aggressive
"[0.0038616959936916, -0.0293532013893127, -0.0511480420827865, -0.0609389990568161]","[-0.0019780399743467, -0.0508826375007629, -0.1165025532245636, 0.2679206132888794]","[0.0515060424804687, -0.1373434066772461, 0.2242679595947265, -0.103769302368164]","[0.0012217300245538, -0.0018325960263609, 0.0042760567739605, -0.0006108650122769177]","[0.0, -0.0042760567739605, 0.0012217300245538, 0.0]","[0.0018325960263609, 0.0006108650122769177, 0.0018325960263609, 0.0006108650122769177]",-0.0043598709162323696,Normal
"[-0.0293532013893127, -0.0511480420827865, -0.0609389990568161, 0.0925173163414001]","[-0.0508826375007629, -0.1165025532245636, 0.2679206132888794, 0.5809344053268433]","[-0.1373434066772461, 0.2242679595947265, -0.103769302368164, 0.3497533798217773]","[-0.0018325960263609, 0.0042760567739605, -0.0006108650122769177, 0.0128281703218817]","[-0.0042760567739605, 0.0012217300245538, 0.0, 0.0018325960263609]","[0.0006108650122769177, 0.0018325960263609, 0.0006108650122769177, 0.0048869219608604]",0.9654555320739746,Normal
"[-0.0511480420827865, -0.0609389990568161, 0.0925173163414001, 0.2139399945735931]","[-0.1165025532245636, 0.2679206132888794, 0.5809344053268433, 0.8450748920440674]","[0.2242679595947265, -0.103769302368164, 0.3497533798217773, 0.2780132293701172]","[0.0042760567739605, -0.0006108650122769177, 0.0128281703218817, 0.0097738439217209]","[0.0012217300245538, 0.0, 0.0018325960263609, 0.0048869219608604]","[0.0018325960263609, 0.0006108650122769177, 0.0048869219608604, -0.0006108650122769177]",2.520062893629074,Aggressive
"[-0.0609389990568161, 0.0925173163414001, 0.2139399945735931, 0.2537394762039184]","[0.2679206132888794, 0.5809344053268433, 0.8450748920440674, 0.0418567657470703]","[-0.103769302368164, 0.3497533798217773, 0.2780132293701172, 0.2108097076416015]","[-0.0006108650122769177, 0.0128281703218817, 0.0097738439217209, 0.0140499006956815]","[0.0, 0.0018325960263609, 0.0048869219608604, 0.0006108650122769177]","[0.0006108650122769177, 0.0048869219608604, -0.0006108650122769177, 0.0]",2.969851478934288,Aggressive
"[0.0925173163414001, 0.2139399945735931, 0.2537394762039184, -0.1729678809642791]","[0.5809344053268433, 0.8450748920440674, 0.0418567657470703, -0.0744538307189941]","[0.3497533798217773, 0.2780132293701172, 0.2108097076416015, 0.2774667739868164]","[0.0128281703218817, 0.0097738439217209, 0.0140499006956815, 0.006108651868999]","[0.0018325960263609, 0.0048869219608604, 0.0006108650122769177, -0.0030543259344995]","[0.0048869219608604, -0.0006108650122769177, 0.0, -0.0024434609804302]",2.896684229373932,Aggressive
"[0.2139399945735931, 0.2537394762039184, -0.1729678809642791, 0.2195865362882614]","[0.8450748920440674, 0.0418567657470703, -0.0744538307189941, -0.7057552337646484]","[0.2780132293701172, 0.2108097076416015, 0.2774667739868164, 0.2667236328125]","[0.0097738439217209, 0.0140499006956815, 0.006108651868999, -0.0091629782691597]","[0.0048869219608604, 0.0006108650122769177, -0.0030543259344995, 0.0]","[-0.0006108650122769177, 0.0, -0.0024434609804302, 0.0]",1.654034063220024,Aggressive
"[0.2537394762039184, -0.1729678809642791, 0.2195865362882614, -0.3548735678195953]","[0.0418567657470703, -0.0744538307189941, -0.7057552337646484, -0.3297563791275024]","[0.2108097076416015, 0.2774667739868164, 0.2667236328125, -0.0366907119750976]","[0.0140499006956815, 0.006108651868999, -0.0091629782691597, -0.0262672062963247]","[0.0006108650122769177, -0.0030543259344995, 0.0, 0.0128281703218817]","[0.0, -0.0024434609804302, 0.0, -0.0012217300245538]",-0.40431471168994904,Normal
"[-0.1729678809642791, 0.2195865362882614, -0.3548735678195953, 0.1130742728710174]","[-0.0744538307189941, -0.7057552337646484, -0.3297563791275024, 0.6786017417907715]","[0.2774667739868164, 0.2667236328125, -0.0366907119750976, -0.1292991638183593]","[0.006108651868999, -0.0091629782691597, -0.0262672062963247, 0.0274889357388019]","[-0.0030543259344995, 0.0, 0.0128281703218817, 0.0103847095742821]","[-0.0024434609804302, 0.0, -0.0012217300245538, -0.0012217300245538]",-0.2483438104391097,Aggressive
