sensor_data,label
$$$0.8081600546011005/0.2312683943860707/0.8765225247455162/0.6770887071622859/0.3491065572336605/0.6544179043929831 $$$0.17015544189635382/-0.00986781918809829/0.33109608743875973/-0.00986781918809829/0.6567988605093015/0.5258464768327661 $$$0.6770090992823491/0.14637491048387463/-0.00986781918809829/0.7292626282754582/0.36192706513632456/0.482989305272774 $$$-0.00986781918809829/0.9901321808119017/0.9901321808119017/0.9640452069979609/-0.00986781918809829/0.4044179111992143,Aggressive
$$$0.8324733243603285/0.2555816641452987/0.9008357945047442/0.7014019769215138/0.37341982699288856/0.6787311741522111 $$$0.19446871165558186/0.014445450571129743/0.3554093571979878/0.014445450571129743/0.6811121302685295/0.5501597465919941 $$$0.7013223690415771/0.17068818024310267/0.014445450571129743/0.7535758980346862/0.3862403348955526/0.507302575032002 $$$0.014445450571129743/1.0144454505711298/1.0144454505711298/0.9883584767571889/0.014445450571129743/0.4287311809584423,Aggressive
$$$0.1798537181014705/-0.00016954298298159365/0.34079436364387644/-0.00016954298298159365/0.6664971367144182/0.5355447530378828 $$$0.6867073754874659/0.15607318668899134/-0.00016954298298159365/0.7389609044805749/0.37162534134144126/0.4926875814778907 $$$-0.00016954298298159365/0.9998304570170184/0.9998304570170184/0.9737434832030777/-0.00016954298298159365/0.414116187404331 $$$0.948742494647002/0.4371731305368644/0.05179503302347845/0.5737435097177869/0.8331637968657184/0.15697333228389687,Aggressive
$$$0.18459459591193925/0.004571334827487145/0.34553524145434517/0.004571334827487145/0.671238014524887/0.5402856308483516 $$$0.6914482532979346/0.16081406449946006/0.004571334827487145/0.7437017822910437/0.37636621915191/0.4974284592883595 $$$0.004571334827487145/1.0045713348274872/1.0045713348274872/0.9784843610135464/0.004571334827487145/0.4188570652147997 $$$0.9534833724574707/0.44191400834733313/0.05653591083394719/0.5784843875282556/0.8379046746761871/0.1617142100943656,Aggressive
$$$0.6859505002724626/0.15531631147398817/-0.0009264181979847467/0.7382040292655717/0.37086846612643815/0.4919307062628876 $$$-0.0009264181979847467/0.9990735818020152/0.9990735818020152/0.9729866079880745/-0.0009264181979847467/0.41335931218932787 $$$0.9479856194319988/0.4364162553218613/0.0510381578084753/0.5729866345027836/0.8324069216507152/0.1562164570688937 $$$0.49554960187448477/0.41710732756920943/0.5011210333782448/0.6512475029151875/0.4862530800075074/0.12764500936223233,Aggressive
$$$0.6776242625767959/0.14699007377832143/-0.0092526558936515/0.729877791569905/0.3625422284307714/0.48360446856722084 $$$-0.0092526558936515/0.9907473441063483/0.9907473441063483/0.9646603702924077/-0.0092526558936515/0.4050330744936611 $$$0.939659381736332/0.42809001762619453/0.04271192011280855/0.5646603968071169/0.8240806839550484/0.14789021937322697 $$$0.487223364178818/0.40878108987354267/0.49279479568257806/0.6429212652195208/0.4779268423118406/0.11931877166656558,Aggressive
$$$-0.004198078213898017/0.9958019217861019/0.9958019217861019/0.9697149479721612/-0.004198078213898017/0.4100876521734146 $$$0.9447139594160855/0.433144595305948/0.04776649779256203/0.5697149744868704/0.8291352616348019/0.15294479705298045 $$$0.4922779418585715/0.41383566755329615/0.49784937336233154/0.6479758428992742/0.4829814199915941/0.12437334934631906 $$$0.555768379281289/0.2509312980488032/0.23163923066760056/0.265367138889203/0.9445198755158711/0.03151623141942869,Aggressive
$$$0.013769631241186396/1.0137696312411864/1.0137696312411864/0.9876826574272457/0.013769631241186396/0.428055361628499 $$$0.96268166887117/0.4511123047610324/0.06573420724764643/0.5876826839419549/0.8471029710898864/0.17091250650806483 $$$0.510245651313656/0.43180337700838056/0.515817082817416/0.6659435523543588/0.5009491294466786/0.14234105880140346 $$$0.5737360887363735/0.2688990075038876/0.24960694012268494/0.2833348483442874/0.9624875849709557/0.04948394087451311,Aggressive
$$$0.15230412465867516/0.6490067484858414/0.4838480843688246/0.3913082212755452/0.5092725689223658/0.22542388238089117 $$$0.2770729271993559/0.5307462924821988/0.6238157947413865/0.4201543725844649/0.9970774574011592/0.564006581239763 $$$0.6818206354192513/-0.002922542598840871/0.43840282483563126/0.03553899247971876/0.9117116209748176/0.5167624775826364 $$$0.6809220341944306/0.8495429667920287/0.8784942828916279/0.9970774574011592/0.5092725689223658/0.6191246821652581,Aggressive
$$$0.16967891400395377/0.66638153783112/0.5012228737141032/0.40868301062082385/0.5266473582676444/0.24279867172616978 $$$0.29444771654463453/0.5481210818274774/0.6411905840866651/0.43752916192974356/1.0144522467464379/0.5813813705850416 $$$0.6991954247645299/0.014452246746437757/0.4557776141809099/0.05291378182499739/0.9290864103200962/0.534137266927915 $$$0.6982968235397092/0.8669177561373073/0.8958690722369065/1.0144522467464379/0.5266473582676444/0.6364994715105367,Aggressive
$$$0.5801050068543198/0.0065846692006625/0.6511431701888746/0.19863764411761922/0.7086048786875103/0.01393761557012281 $$$0.7268222587912407/0.024821244206768033/0.806949334013067/0.5562535305347098/0.8904230703056648/0.058055204104776464 $$$0.5292089576692476/0.738137749573503/0.0065846692006625/1.0065846692006626/0.44597861559458235/0.06540815047423677 $$$1.0065846692006626/1.0065846692006626/0.3450728108717277/0.0065846692006625/0.2641604393763849/0.0065846692006625,Aggressive
$$$0.573520523787596/1.8613393867016048e-07/0.6445586871221508/0.1920531610508954/0.7020203956207866/0.00735313250339898 $$$0.720237775724517/0.018236761140044203/0.8003648509463432/0.5496690474679861/0.883838587238941/0.05147072103805263 $$$0.5226244746025238/0.7315532665067792/1.8613393867016048e-07/1.0000001861339387/0.4393941325278585/0.058823667407512936 $$$1.0000001861339387/1.0000001861339387/0.3384883278050039/1.8613393867016048e-07/0.25757595630966107/1.8613393867016048e-07,Aggressive
$$$0.720643055293794/0.018642040709321253/0.8007701305156203/0.5500743270372631/0.8842438668082181/0.051876000607329685 $$$0.5230297541718009/0.7319585460760563/0.00040546570321572245/1.0004054657032158/0.4397994120971356/0.059228946976789994 $$$1.0004054657032158/1.0004054657032158/0.3388936073742809/0.00040546570321572245/0.2579812358789381/0.00040546570321572245 $$$0.5810538529942769/0.2879855594932209/1.0004054657032158/0.20570347737691425/0.3488903239880369/0.32393483691314473,Aggressive
$$$0.7235241708744224/0.021523156289949726/0.8036512460962487/0.5529554426178915/0.8871249823888465/0.05475711618795816 $$$0.5259108697524293/0.7348396616566847/0.0032865812838441975/1.003286581283844/0.4426805276777641/0.06211006255741847 $$$1.003286581283844/1.003286581283844/0.34177472295490946/0.0032865812838441975/0.26086235145956665/0.0032865812838441975 $$$0.5839349685749053/0.29086667507384945/1.003286581283844/0.2085845929575427/0.3517714395686654/0.32681595249377327,Aggressive
$$$0.5319686756698715/0.7408974675741269/0.009344387201286332/1.0093443872012864/0.4487383335952062/0.0681678684748606 $$$1.0093443872012864/1.0093443872012864/0.34783252887235155/0.009344387201286332/0.26692015737700875/0.009344387201286332 $$$0.5899927744923475/0.29692448099129154/1.0093443872012864/0.21464239887498485/0.3578292454861075/0.33287375841121536 $$$0.38077370441929836/0.6824450907751684/0.5365253174175046/0.24113245724347734/0.009344387201286332/0.24463849165979984,Aggressive
$$$0.5214511299380646/0.73037992184232/-0.001173158530520386/0.9988268414694795/0.4382207878633995/0.057650322743053886 $$$0.9988268414694795/0.9988268414694795/0.33731498314054487/-0.001173158530520386/0.25640261164520206/-0.001173158530520386 $$$0.5794752287605407/0.28640693525948485/0.9988268414694795/0.20412485314317813/0.3473116997543008/0.32235621267940867 $$$0.3702561586874917/0.6719275450433615/0.5260077716856978/0.23061491151167063/-0.001173158530520386/0.23412094592799312,Aggressive
$$$0.44888259202482794/0.9052552745869091/0.5421494287628984/0.9996210750354656/0.7847450523908086/0.7884409468711232 $$$0.5090614512565182/0.26863066572233457/0.7335647770287846/0.3057435221101063/0.6607781046189234/0.7946521312889888 $$$0.780622574840575/0.7524494936426642/0.5937231193677406/0.815947600567841/0.9996210750354656/0.7387515094063551 $$$0.5109209352853075/-0.00037892496453443246/0.16923666360045037/-0.00037892496453443246/0.20623265465527424/0.7884409468711232,Aggressive
$$$0.44078448066727405/0.8971571632293551/0.5340513174053444/0.9915229636779116/0.7766469410332546/0.7803428355135692 $$$0.5009633398989642/0.2605325543647807/0.7254666656712306/0.2976454107525524/0.6526799932613694/0.7865540199314348 $$$0.772524463483021/0.7443513822851102/0.5856250080101866/0.807849489210287/0.9915229636779116/0.7306533980488011 $$$0.5028228239277535/-0.008477036322088358/0.16113855224289644/-0.008477036322088358/0.19813454329772032/0.7803428355135692,Aggressive
$$$0.5109057766834778/0.27047499114929424/0.7354091024557442/0.307587847537066/0.662622430045883/0.7964964567159484 $$$0.7824669002675345/0.7542938190696238/0.5955674447947001/0.8177919259948006/1.0014654004624253/0.7405958348333147 $$$0.512765260712267/0.0014654004624251923/0.17108098902740998/0.0014654004624251923/0.20807698008223385/0.7902852722980828 $$$0.1748854329157179/0.21780199085694293/0.7041825254649423/0.7157511206746539/0.522126571024371/0.6909063784294683,Aggressive
$$$0.5134217091382564/0.2729909236040728/0.7379250349105227/0.3101037799918445/0.6651383625006615/0.7990123891707269 $$$0.7849828327223131/0.7568097515244023/0.5980833772494787/0.8203078584495791/1.0039813329172038/0.7431117672880933 $$$0.5152811931670456/0.003981332917203741/0.17359692148218855/0.003981332917203741/0.21059291253701243/0.7928012047528613 $$$0.17740136537049647/0.2203179233117215/0.7066984579197209/0.7182670531294324/0.5246425034791495/0.6934223108842469,Aggressive
$$$0.7790694649063413/0.7508963837084306/0.592170009433507/0.8143944906336074/0.998067965101232/0.7371983994721215 $$$0.5093678253510738/-0.001932034898768007/0.1676835536662168/-0.001932034898768007/0.20467954472104066/0.7868878369368896 $$$0.1714879975545247/0.21440455549574974/0.7007850901037491/0.7123536853134607/0.5187291356631778/0.6875089430682751 $$$0.6273583873571704/0.7261441087388928/0.5283285352410485/0.7939863544609387/0.9567456743772002/0.6502418744392383,Aggressive
$$$0.7659373801591451/0.7377642989612344/0.5790379246863108/0.8012624058864112/0.9849358803540358/0.7240663147249253 $$$0.4962357406038776/-0.015064119645964307/0.15455146891902047/-0.015064119645964307/0.19154745997384434/0.7737557521896934 $$$0.1583559128073284/0.20127247074855342/0.6876530053565529/0.6992216005662645/0.5055970509159816/0.674376858321079 $$$0.6142263026099742/0.7130120239916966/0.5151964504938523/0.7808542697137425/0.943613589630004/0.6371097896920421,Aggressive
$$$0.5046606478954124/-0.006639212354429387/0.1629763762105554/-0.006639212354429387/0.19997236726537929/0.7821806594812282 $$$0.16678082009886333/0.20969737804008837/0.6960779126480877/0.7076465078577993/0.5140219582075164/0.6828017656126137 $$$0.622651209901509/0.7214369312832314/0.5236213577853871/0.7892791770052773/0.9520384969215387/0.6455346969835769 $$$0.7457853999684627/0.8186790308633409/0.6819127953959996/0.7144492337438892/0.3404682388868562/0.6331123281478457,Aggressive
$$$0.5089416760519088/-0.0023581841979330286/0.16725740436705178/-0.0023581841979330286/0.20425339542187565/0.7864616876377245 $$$0.1710618482553597/0.21397840619658473/0.700358940804584/0.7119275360142956/0.5183029863640127/0.6870827937691101 $$$0.6269322380580054/0.7257179594397277/0.5279023859418834/0.7935602051617736/0.9563195250780351/0.6498157251400732 $$$0.750066428124959/0.8229600590198373/0.6861938235524959/0.7187302619003856/0.3447492670433525/0.637393356304342,Aggressive
$$$0.0691770011160911/0.6434481825327402/0.34992523355094435/0.7353894757382796/0.042017918991672884/0.12491919046877965 $$$0.9033840267683092/0.6085512381371/0.8028000967885384/0.5925323151015935/0.0006955778677812073/0.0006955778677812073 $$$0.0006955778677812073/0.8821242829223285/0.0006955778677812073/0.6129404720170627/0.16598484156362814/0.019329055365064185 $$$0.5266331806796783/0.4310870316076369/1.0006955778677813/0.3952534031224644/0.5544145835289455/0.41063344642165633,Aggressive
$$$0.07263438200159966/0.6469055634182488/0.3533826144364529/0.7388468566237882/0.04547529987718145/0.1283765713542882 $$$0.9068414076538178/0.6120086190226086/0.806257477674047/0.5959896959871022/0.004152958753289778/0.004152958753289778 $$$0.004152958753289778/0.8855816638078371/0.004152958753289778/0.6163978529025713/0.1694422224491367/0.022786436250572754 $$$0.530090561565187/0.43454441249314546/1.0041529587532898/0.39871078400797294/0.5578719644144541/0.4140908273071649,Aggressive
$$$0.3382125034376157/0.36834198968841014/0.7671597364282011/0.6933750059552656/0.3772787363199219/0.09956006982498955 $$$-0.003181701691325571/0.4639723972851017/0.6297838634233314/0.4626057875902902/-0.008548054616747434/0.01847899022878382 $$$0.9914519453832525/-0.008548054616747434/0.05619631646351607/0.48183655456574026/0.7001133709297733/0.11757809972201039 $$$0.5274665806688148/0.2744101988998893/0.6483656047924494/-0.008548054616747434/0.44814486566941364/0.15361410457566402,Aggressive
$$$0.3286480279676713/0.3587775142184657/0.7575952609582567/0.6838105304853211/0.3677142608499775/0.08999559435504507 $$$-0.01274617716127003/0.45440792181515727/0.6202193879533869/0.45304131212034576/-0.01811253008669189/0.00891451475883936 $$$0.9818874699133081/-0.01811253008669189/0.04663184099357161/0.4722720790957958/0.6905488954598289/0.10801362425206591 $$$0.5179021051988704/0.2648457234299449/0.638801129322505/-0.01811253008669189/0.4385803901994692/0.14404962910571956,Aggressive
$$$0.6402973608616238/0.17974677901243769/0.3382680243571535/0.5001362769411035/0.7839869156884075/0.38750410441727345 $$$0.2769621116809504/0.24292875602268876/0.18152666849567956/0.6053994458812821/0.6331932595169938/0.28678469893439423 $$$0.8784573147369225/0.23245487244728355/0.5906124656635822/0.006209143288392718/0.8792250270597917/0.3587271063517305 $$$1.0062091432883926/1.0062091432883926/1.0062091432883926/1.0062091432883926/0.4823996154455467/0.020597642321164185,Aggressive
$$$0.6294625711151369/0.1689119892659508/0.3274332346106666/0.4893014871946167/0.7731521259419206/0.37666931467078657 $$$0.26612732193446353/0.23209396627620188/0.17069187874919267/0.5945646561347953/0.6223584697705069/0.27594990918790735 $$$0.8676225249904356/0.22162008270079667/0.5797776759170953/-0.004625646458094148/0.8683902373133048/0.3478923166052436 $$$0.9953743535419058/0.9953743535419058/0.9953743535419058/0.9953743535419058/0.47156482569905983/0.00976285257467732,Aggressive
$$$0.2785009119891065/0.24446755633084485/0.18306546880383565/0.6069382461894383/0.6347320598251499/0.2883234992425503 $$$0.8799961150450786/0.23399367275543964/0.5921512659717383/0.007747943596548809/0.8807638273679478/0.36026590665988656 $$$1.0077479435965488/1.0077479435965488/1.0077479435965488/1.0077479435965488/0.4839384157537028/0.022136442629320276 $$$0.7365482807238098/0.6601075175434364/0.3363834142079062/0.6798127411161512/0.5315574593394282/0.007747943596548809,Aggressive
$$$0.2639611530623391/0.2299277974040774/0.1685257098770682/0.5923984872626707/0.6201923008983824/0.2737837403157829 $$$0.8654563561183111/0.2194539138286722/0.5776115070449708/-0.006791815330218625/0.8662240684411803/0.34572614773311916 $$$0.9932081846697813/0.9932081846697813/0.9932081846697813/0.9932081846697813/0.4693986568269354/0.007596683702552844 $$$0.7220085217970423/0.6455677586166689/0.3218436552811388/0.6652729821893837/0.5170177004126607/-0.006791815330218625,Aggressive
$$$0.8747619792884879/0.228759536998849/0.5869171302151476/0.0025138078399581584/0.8755296916113571/0.3550317709032959 $$$1.0025138078399582/1.0025138078399582/1.0025138078399582/1.0025138078399582/0.4787042799971121/0.016902306872729627 $$$0.7313141449672191/0.6548733817868457/0.33114927845131553/0.6745786053595605/0.5263233235828375/0.0025138078399581584 $$$0.3406099917977378/0.39135937281540256/0.7447979353584719/0.43166361198309605/1.0025138078399582/0.18236987025655937,Aggressive
$$$0.8832364355692498/0.23723399327961098/0.5953915864959095/0.010988264120720135/0.884004147892119/0.3635062271840579 $$$1.0109882641207202/1.0109882641207202/1.0109882641207202/1.0109882641207202/0.4871787362778741/0.0253767631534916 $$$0.7397886012479811/0.6633478380676077/0.3396237347320775/0.6830530616403224/0.5347977798635994/0.010988264120720135 $$$0.3490844480784998/0.39983382909616455/0.7532723916392339/0.44013806826385804/1.0109882641207202/0.19084432653732136,Aggressive
$$$1.0096832758106218/1.0096832758106218/1.0096832758106218/1.0096832758106218/0.48587374796777566/0.024071774843393158 $$$0.7384836129378827/0.6620428497575093/0.33831874642197907/0.681748073330224/0.533492791553501/0.009683275810621691 $$$0.34777945976840136/0.3985288407860661/0.7519674033291355/0.4388330799537596/1.0096832758106218/0.1895393382272229 $$$0.051356714969707784/0.23844108193763908/0.009683275810621691/0.4104929917350904/0.22396899009633597/0.2470933343583088,Aggressive
$$$0.9977674149867363/0.9977674149867363/0.9977674149867363/0.9977674149867363/0.47395788714389026/0.01215591401950779 $$$0.7265677521139973/0.6501269889336239/0.32640288559809366/0.6698322125063386/0.5215769307296156/-0.0022325850132636797 $$$0.33586359894451595/0.3866129799621807/0.7400515425052501/0.4269172191298742/0.9977674149867363/0.17762347740333753 $$$0.039440854145822414/0.2265252211137537/-0.0022325850132636797/0.398577130911205/0.2120531292724506/0.23517747353442342,Aggressive
$$$0.6508200131900714/0.47186683099847265/0.6057689771716672/0.4832696709691727/0.6616475106962127/-0.000772862769245793 $$$0.5598176135718234/0.12806542638793234/0.8211218489986486/0.31837606191439183/0.8845774293359986/0.22574642642734943 $$$0.24480604033583472/0.24461702262098806/-0.000772862769245793/0.8502909334845995/0.7954054597947056/0.026851400202161674 $$$0.45937570094958546/0.9992271372307542/0.9992271372307542/0.8183760532068268/-0.000772862769245793/0.06552545518762445,Aggressive
$$$0.6505626252868932/0.47160944309529446/0.605511589268489/0.48301228306599453/0.6613901227930346/-0.0010302506724240382 $$$0.5595602256686452/0.12780803848475408/0.8208644610954703/0.31811867401121363/0.8843200414328203/0.22548903852417118 $$$0.24454865243265647/0.2443596347178098/-0.0010302506724240382/0.8500335455814212/0.7951480718915274/0.02659401229898343 $$$0.45911831304640727/0.998969749327576/0.998969749327576/0.8181186653036485/-0.0010302506724240382/0.0652680672844462,Aggressive
$$$0.5529013397324519/0.12114915254856087/0.8142055751592772/0.3114597880750204/0.8776611554966272/0.21883015258797797 $$$0.23788976649646326/0.2377007487816166/-0.007689136608617251/0.8433746596452281/0.7884891859553341/0.01993512636279022 $$$0.45245942711021403/0.9923108633913827/0.9923108633913827/0.8114597793674554/-0.007689136608617251/0.05860918134825299 $$$0.6878662798433651/0.5689984639648336/0.11079377766708304/0.7795448642594225/0.1388076503859271/0.3238025345746331,Aggressive
$$$0.5685521605703295/0.13679997338643854/0.8298563959971548/0.32711060891289806/0.8933119763345048/0.23448097342585564 $$$0.25354058733434093/0.25335156961949423/0.007961684229260406/0.8590254804831057/0.8041400067932117/0.03558594720066788 $$$0.4681102479480917/1.0079616842292602/1.0079616842292602/0.827110600205333/0.007961684229260406/0.07426000218613066 $$$0.7035171006812427/0.5846492848027112/0.1264445985049607/0.7951956850973001/0.15445847122380477/0.33945335541251076,Aggressive
$$$0.2551212786633256/0.254932260948479/0.009542375558245135/0.8606061718120904/0.8057206981221965/0.0371666385296526 $$$0.4696909392770764/1.009542375558245/1.009542375558245/0.8286912915343178/0.009542375558245135/0.07584069351511538 $$$0.7050977920102275/0.5862299761316959/0.12802528983394543/0.7967763764262848/0.1560391625527895/0.34103404674149546 $$$0.4357163193854293/0.7815953660899799/0.3113992638107518/0.552095549261942/0.939478668074476/0.4183821386237768,Aggressive
$$$0.24632557581241074/0.24613655809756407/0.0007466727073302277/0.8518104689611755/0.7969249952712816/0.028370935678737698 $$$0.46089523642616154/1.0007466727073302/1.0007466727073302/0.8198955886834028/0.0007466727073302277/0.06704499066420047 $$$0.6963020891593126/0.577434273280781/0.11922958698303052/0.7879806735753699/0.14724345970187458/0.3322383438905806 $$$0.42692061653451446/0.772799663239065/0.3026035609598369/0.5432998464110271/0.9306829652235611/0.40958643577286197,Aggressive
$$$0.3767329317837146/0.3896694296038669/0.0025416046920707404/0.8330500945975153/0.5025415984437274/0.32667950746442653 $$$0.41975875445069527/0.044091647021115135/0.7394931848026094/0.0025416046920707404/0.6664760290778055/0.29909332355464646 $$$0.5174083974086392/0.096862328943937/0.915017549748987/0.9093212547596103/1.0025416046920708/0.2508174701691696 $$$0.029564026459057445/1.0025416046920708/0.5268434253989158/1.0025416046920708/0.5927055374793905/0.2508174701691696,Aggressive
$$$0.3808625796998871/0.39379907752003945/0.006671252608243314/0.8371797425136879/0.5066712463598999/0.3308091553805991 $$$0.4238884023668678/0.04822129493728772/0.7436228327187819/0.006671252608243314/0.670605676993978/0.303222971470819 $$$0.5215380453248117/0.10099197686010958/0.9191471976651595/0.9134509026757829/1.0066712526082433/0.25494711808534215 $$$0.03369367437523002/1.0066712526082433/0.5309730733150884/1.0066712526082433/0.596835185395563/0.25494711808534215,Aggressive
$$$0.6936668221117535/0.7577821150039897/0.8761449010835026/0.8112603291708315/0.6822715577470057/0.2641763310267732 $$$1.0022715589666824/0.9764179581968363/0.301590311711522/0.9123839254463502/0.46227154166252016/0.19274774857858945 $$$0.5462247569829186/0.5256352802871584/1.0022715589666824/0.7831704394131552/0.4222715567560184/0.4903667846378477 $$$0.002271558966682302/0.002271558966682302/0.2605145102183292/0.002271558966682302/0.3222715296944432/1.0022715589666824,Aggressive
$$$0.6927308620546201/0.7568461549468564/0.8752089410263693/0.8103243691136981/0.6813355976898723/0.26324037096963976 $$$1.001335598909549/0.9754819981397029/0.3006543516543886/0.9114479653892168/0.46133558160538674/0.19181178852145606 $$$0.5452887969257852/0.5246993202300251/1.001335598909549/0.7822344793560219/0.421335596698885/0.4894308245807143 $$$0.0013355989095489/0.0013355989095489/0.2595785501611958/0.0013355989095489/0.3213355696373098/1.001335598909549,Aggressive
$$$0.9979674459794817/0.9721138452096357/0.29728619872432144/0.9080798124591496/0.4579674286753196/0.18844363559138888 $$$0.541920643995718/0.5213311672999579/0.9979674459794817/0.7788663264259547/0.41796744376881784/0.48606267165064715 $$$-0.0020325540205182683/-0.0020325540205182683/0.25621039723112865/-0.0020325540205182683/0.31796741670724266/0.9979674459794817 $$$0.533995819147072/0.8913769072921858/0.5756840906874308/0.8013382433711826/0.9379674362220687/0.4979674414419943,Aggressive
$$$0.9955936767386508/0.9697400759688048/0.2949124294834905/0.9057060432183187/0.45559365943448865/0.18606986635055797 $$$0.5395468747548872/0.518957398059127/0.9955936767386508/0.7764925571851238/0.4155936745279869/0.4836889024098162 $$$-0.004406323261349184/-0.004406323261349184/0.25383662799029777/-0.004406323261349184/0.3155936474664117/0.9955936767386508 $$$0.5316220499062411/0.8890031380513549/0.5733103214465999/0.7989644741303518/0.9355936669812378/0.49559367220116335,Aggressive
$$$0.5476532512920718/0.5270637745963116/1.0037000532758353/0.7845989337223084/0.42370005106517156/0.49179527894700087 $$$0.003700053275835424/0.003700053275835424/0.26194300452748237/0.003700053275835424/0.3237000240035964/1.0037000532758353 $$$0.5397284264434257/0.8971095145885395/0.5814166979837845/0.8070708506675364/0.9437000435184224/0.503700048738348 $$$0.15281459229843228/0.6625081186002262/0.12035389605141733/0.5093180346534287/0.003700053275835424/0.22989053411183444,Aggressive
$$$0.5533598701796683/0.5327703934839081/1.0094066721634318/0.7903055526099049/0.429406669952768/0.4975018978345973 $$$0.009406672163431896/0.009406672163431896/0.2676496234150788/0.009406672163431896/0.3294066428911928/1.0094066721634318 $$$0.5454350453310222/0.902816133476136/0.587123316871381/0.8127774695551329/0.9494066624060189/0.5094066676259444 $$$0.15852121118602877/0.6682147374878227/0.12606051493901382/0.5150246535410252/0.009406672163431896/0.23559715299943093,Aggressive
$$$0.00186333837371893/0.00186333837371893/0.26010628962536586/0.00186333837371893/0.32186330910147987/1.001863338373719 $$$0.5378917115413091/0.8952727996864229/0.5795799830816679/0.8052341357654198/0.9418633286163058/0.5018633338362315 $$$0.1509778773963158/0.6606714036981096/0.11851718114930085/0.5074813197513122/0.00186333837371893/0.22805381920971796 $$$0.6148112839353664/0.7350193283818348/0.26549724263371016/0.7771442460077436/1.001863338373719/0.00186333837371893,Aggressive
$$$-0.0008824367659444384/-0.0008824367659444384/0.25736051448570246/-0.0008824367659444384/0.31911753396181647/0.9991175632340557 $$$0.5351459364016458/0.8925270245467596/0.5768342079420046/0.8024883606257565/0.9391175534766425/0.49911755869656815 $$$0.1482321022566524/0.6579256285584463/0.11577140600963748/0.5047355446116488/-0.0008824367659444384/0.22530804407005456 $$$0.6120655087957031/0.7322735532421715/0.26275146749404676/0.7743984708680802/0.9991175632340557/-0.0008824367659444384,Aggressive
$$$0.8849247014232504/0.742158112792071/0.7722664953152542/0.6145159096640636/0.663427561267667/0.21476443145886737 $$$0.008882114786190136/0.5314672162277599/0.3588691686851242/0.8116990095409793/0.972518481950544/0.47947036326885295 $$$0.9134130996878204/1.0088821147861902/0.876223012598299/0.8962060669164585/0.8088821064702132/0.008882114786190136 $$$0.04593906999142495/0.008882114786190136/0.6127880613619464/0.008882114786190136/0.8270639228880363/0.1853526911517936,Aggressive
$$$0.863564524814555/0.7207979361833756/0.7509063187065588/0.5931557330553682/0.6420673846589716/0.19340425485017207 $$$-0.01247806182250517/0.5101070396190646/0.33750899207642887/0.7903388329322839/0.9511583053418486/0.4581101866601576 $$$0.892052923079125/0.9875219381774948/0.8548628359896037/0.8748458903077632/0.7875219298615178/-0.01247806182250517 $$$0.02457889338272964/-0.01247806182250517/0.591427884753251/-0.01247806182250517/0.8057037462793409/0.1639925145430983,Aggressive
$$$0.006064498530439845/0.5286495999720097/0.3560515524293739/0.808881393285229/0.9697008656947937/0.4766527470131027 $$$0.9105954834320701/1.0060644985304399/0.8734053963425488/0.8933884506607083/0.8060644902144629/0.006064498530439845 $$$0.04312145373567466/0.006064498530439845/0.6099704451061961/0.006064498530439845/0.824246306632286/0.1825350748960433 $$$0.9701107708253435/0.7481981297492616/0.7816182140614458/1.0060644985304399/0.7151554081253476/0.09429976429271478,Aggressive
$$$0.002346329700119035/0.5249314311416888/0.35233338359905314/0.8051632244549082/0.9659826968644729/0.4729345781827819 $$$0.9068773146017493/1.002346329700119/0.8696872275122279/0.8896702818303874/0.8023463213841421/0.002346329700119035 $$$0.039403284905353844/0.002346329700119035/0.6062522762758753/0.002346329700119035/0.8205281378019652/0.1788169060657225 $$$0.9663926019950226/0.7444799609189408/0.777900045231125/1.002346329700119/0.7114372392950268/0.09058159546239396,Aggressive
$$$0.8952955041194447/0.9907645192178145/0.8581054170299234/0.8780884713480829/0.7907645109018375/-0.009235480782185494 $$$0.027821474423049317/-0.009235480782185494/0.5946704657935707/-0.009235480782185494/0.8089463273196607/0.16723509558341795 $$$0.9548107915127181/0.7328981504366362/0.7663182347488204/0.9907645192178145/0.6998554288127222/0.07899978498008944 $$$0.15549669355277673/0.7155989612591047/0.26264747567576124/0.159778591022412/0.09985544544467614/0.16723509558341795,Aggressive
$$$0.8924546255964099/0.9879236406947797/0.8552645385068885/0.875247592825048/0.7879236323788027/-0.012076359305220346 $$$0.024980595900014467/-0.012076359305220346/0.5918295872705359/-0.012076359305220346/0.8061054487966258/0.1643942170603831 $$$0.9519699129896833/0.7300572719136014/0.7634773562257856/0.9879236406947797/0.6970145502896874/0.07615890645705459 $$$0.15265581502974188/0.7127580827360699/0.2598065971527264/0.15693771249937713/0.09701456692164129/0.1643942170603831,Aggressive
$$$0.03765048031343794/0.0005935251082031297/0.6044994716839593/0.0005935251082031297/0.8187753332100492/0.17706410147380658 $$$0.9646397974031067/0.7427271563270248/0.776147240639209/1.0005935251082032/0.7096844347031108/0.08882879087047806 $$$0.16532569944316536/0.7254279671494933/0.2724764815661499/0.1696075969128006/0.10968445133506476/0.17706410147380658 $$$0.17173265709833488/0.439295560688383/0.40337639741649295/0.5780582945979058/0.5460480453628184/0.2947111523842089,Aggressive
