sensor_data,label
$$$0.5900589257330504/0.5157368881357285/0.5458296303599001/0.4893616804513807/0.5541401105859618/0.3370165400573117 $$$1.0/0.5688826463372586/0.5596404957055582/0.7074467827584779/0.6496815147156205/0.15469610236566367 $$$0.47903471188648306/0.7278937463974134/0.24990250533919312/0.5425531737036969/1.0/0.18232043769164802 $$$0.6515928759593173/0.47263969376771847/0.606541839940913/0.48404253373841855/0.6624203734654586/0.0,Normal
$$$0.5962505949332736/0.5219285573359517/0.5520212995601232/0.4955533496516039/0.560331779786185/0.3432082092575349 $$$1.0061916692002233/0.5750743155374818/0.5658321649057814/0.7136384519587011/0.6558731839158437/0.16088777156588688 $$$0.4852263810867063/0.7340854155976366/0.25609417453941635/0.5487448429039201/1.0061916692002233/0.18851210689187123 $$$0.6577845451595404/0.4788313629679417/0.6127335091411362/0.4902342029386418/0.6686120426656817/0.006191669200223212,Normal
$$$1.0/0.5688826463372586/0.5596404957055582/0.7074467827584779/0.6496815147156205/0.15469610236566367 $$$0.47903471188648306/0.7278937463974134/0.24990250533919312/0.5425531737036969/1.0/0.18232043769164802 $$$0.6515928759593173/0.47263969376771847/0.606541839940913/0.48404253373841855/0.6624203734654586/0.0 $$$0.5605904763410692/0.12883828915717813/0.8218947117678944/0.31914892468363765/0.8853502921052444/0.22651928919659522,Normal
$$$1.006383219146044/0.5752658654833026/0.5660237148516022/0.713830001904522/0.6560647338616645/0.16107932151170767 $$$0.48541793103252706/0.7342769655434574/0.2562857244852371/0.5489363928497409/1.006383219146044/0.18870365683769202 $$$0.6579760951053613/0.4790229129137625/0.612925059086957/0.49042575288446255/0.6688035926115026/0.006383219146044011 $$$0.5669736954871132/0.13522150830322213/0.8282779309139384/0.32553214382968165/0.8917335112512884/0.23290250834263923,Normal
$$$0.47903471188648306/0.7278937463974134/0.24990250533919312/0.5425531737036969/1.0/0.18232043769164802 $$$0.6515928759593173/0.47263969376771847/0.606541839940913/0.48404253373841855/0.6624203734654586/0.0 $$$0.5605904763410692/0.12883828915717813/0.8218947117678944/0.31914892468363765/0.8853502921052444/0.22651928919659522 $$$0.24557890310508051/0.24538988539023385/0.0/0.8510637962538453/0.7961783225639514/0.02762426297140747,Normal
$$$0.4768661629824516/0.7257251974933819/0.24773395643516163/0.5403846247996654/0.9978314510959685/0.18015188878761654 $$$0.6494243270552857/0.470471144863687/0.6043732910368815/0.4818739848343871/0.6602518245614271/-0.002168548904031474 $$$0.5584219274370377/0.12666974025314665/0.8197261628638629/0.3169803757796062/0.8831817432012129/0.22435074029256374 $$$0.24341035420104903/0.24322133648620237/-0.002168548904031474/0.8488952473498138/0.7940097736599199/0.025455714067375994,Normal
$$$0.6515928759593173/0.47263969376771847/0.606541839940913/0.48404253373841855/0.6624203734654586/0.0 $$$0.5605904763410692/0.12883828915717813/0.8218947117678944/0.31914892468363765/0.8853502921052444/0.22651928919659522 $$$0.24557890310508051/0.24538988539023385/0.0/0.8510637962538453/0.7961783225639514/0.02762426297140747 $$$0.4601485637188313/1.0/1.0/0.8191489159760726/0.0/0.06629831795687025,Aggressive
$$$0.6516262789813456/0.47267309678974684/0.6065752429629414/0.4840759367604469/0.6624537764874869/3.3403022028340515e-05 $$$0.5606238793630975/0.12887169217920647/0.8219281147899228/0.319182327705666/0.8853836951272728/0.22655269221862356 $$$0.24561230612710885/0.24542328841226219/3.3403022028340515e-05/0.8510971992758737/0.7962117255859797/0.02765766599343581 $$$0.46018196674085965/1.0000334030220284/1.0000334030220284/0.819182318998101/3.3403022028340515e-05/0.06633172097889858,Aggressive
$$$0.5605904763410692/0.12883828915717813/0.8218947117678944/0.31914892468363765/0.8853502921052444/0.22651928919659522 $$$0.24557890310508051/0.24538988539023385/0.0/0.8510637962538453/0.7961783225639514/0.02762426297140747 $$$0.4601485637188313/1.0/1.0/0.8191489159760726/0.0/0.06629831795687025 $$$0.6955554164519824/0.5766876005734508/0.11848291427570029/0.7872340008680397/0.14649678699454435/0.33149167118325035,Aggressive
$$$0.5659903935874274/0.13423820640353631/0.8272946290142527/0.32454884192999583/0.8907502093516027/0.2319192064429534 $$$0.2509788203514387/0.25078980263659206/0.005399917246358197/0.8564637135002036/0.8015782398103096/0.03302418021776567 $$$0.46554848096518947/1.0053999172463581/1.0053999172463581/0.8245488332224309/0.005399917246358197/0.07169823520322845 $$$0.7009553336983406/0.582087517819809/0.12388283152205849/0.792633918114398/0.15189670424090254/0.33689158842960854,Aggressive
$$$0.24557890310508051/0.24538988539023385/0.0/0.8510637962538453/0.7961783225639514/0.02762426297140747 $$$0.4601485637188313/1.0/1.0/0.8191489159760726/0.0/0.06629831795687025 $$$0.6955554164519824/0.5766876005734508/0.11848291427570029/0.7872340008680397/0.14649678699454435/0.33149167118325035 $$$0.4261739438271842/0.7720529905317348/0.30185688825250667/0.5425531737036969/0.9299362925162309/0.4088397630655317,Aggressive
$$$0.2395253231069041/0.23933630539205744/-0.006053579998176399/0.845010216255669/0.790124742565775/0.02157068297323107 $$$0.4540949837206549/0.9939464200018236/0.9939464200018236/0.8130953359778963/-0.006053579998176399/0.060244737958693846 $$$0.689501836453806/0.5706340205752745/0.11242933427752388/0.7811804208698634/0.14044320699636795/0.32543809118507394 $$$0.4201203638290078/0.7659994105335585/0.29580330825433027/0.5364995937055206/0.9238827125180545/0.4027861830673553,Aggressive
$$$0.4601485637188313/1.0/1.0/0.8191489159760726/0.0/0.06629831795687025 $$$0.6955554164519824/0.5766876005734508/0.11848291427570029/0.7872340008680397/0.14649678699454435/0.33149167118325035 $$$0.4261739438271842/0.7720529905317348/0.30185688825250667/0.5425531737036969/0.9299362925162309/0.4088397630655317 $$$0.4167585027852457/0.514441751698111/0.6318186298212201/0.4468084980401187/0.07006369705687593/0.3038674082118429,Normal
$$$0.4655896269144944/1.0054410631956632/1.0054410631956632/0.8245899791717357/0.0054410631956630946/0.07173938115253334 $$$0.7009964796476454/0.5821286637691139/0.12392397747136338/0.7926750640637028/0.15193785019020745/0.33693273437891347 $$$0.43161500702284733/0.7774940537273979/0.3072979514481698/0.54799423689936/0.935377355711894/0.41428082626119483 $$$0.4221995659809088/0.5198828148937741/0.6372596930168831/0.4522495612357818/0.07550476025253902/0.309308471407506,Normal
$$$0.6955554164519824/0.5766876005734508/0.11848291427570029/0.7872340008680397/0.14649678699454435/0.33149167118325035 $$$0.4261739438271842/0.7720529905317348/0.30185688825250667/0.5425531737036969/0.9299362925162309/0.4088397630655317 $$$0.4167585027852457/0.514441751698111/0.6318186298212201/0.4468084980401187/0.07006369705687593/0.3038674082118429 $$$0.528638633142099/0.40483096425937604/0.5261995439202207/0.5212765781442835/0.5732483934972722/0.3535911376351735,Normal
$$$0.6983182892167871/0.5794504733382555/0.12124578704050498/0.7899968736328444/0.14925965975934904/0.33425454394805504 $$$0.4289368165919889/0.7748158632965395/0.30461976101731136/0.5453160464685016/0.9326991652810356/0.4116026358303364 $$$0.41952137555005037/0.5172046244629157/0.6345815025860247/0.4495713708049234/0.07282656982168062/0.3066302809766476 $$$0.5314015059069037/0.4075938370241807/0.5289624166850254/0.5240394509090882/0.5760112662620769/0.3563540103999782,Normal
$$$0.4261739438271842/0.7720529905317348/0.30185688825250667/0.5425531737036969/0.9299362925162309/0.4088397630655317 $$$0.4167585027852457/0.514441751698111/0.6318186298212201/0.4468084980401187/0.07006369705687593/0.3038674082118429 $$$0.528638633142099/0.40483096425937604/0.5261995439202207/0.5212765781442835/0.5732483934972722/0.3535911376351735 $$$0.23217613549113217/0.5024500296711993/0.5509656659953127/0.4627659468865701/0.4777069997945068/0.5027624073040643,Normal
$$$0.41993006470217115/0.7658091114067218/0.2956130091274936/0.5363092945786839/0.9236924133912179/0.40259588394051865 $$$0.4105146236602326/0.508197872573098/0.625574750696207/0.4405646189151056/0.06381981793186287/0.2976235290868298 $$$0.522394754017086/0.398587085134363/0.5199556647952077/0.5150326990192705/0.5670045143722592/0.34734725851016046 $$$0.2259322563661191/0.4962061505461863/0.5447217868702997/0.456522067761557/0.47146312066949375/0.49651852817905123,Normal
$$$0.4167585027852457/0.514441751698111/0.6318186298212201/0.4468084980401187/0.07006369705687593/0.3038674082118429 $$$0.528638633142099/0.40483096425937604/0.5261995439202207/0.5212765781442835/0.5732483934972722/0.3535911376351735 $$$0.23217613549113217/0.5024500296711993/0.5509656659953127/0.4627659468865701/0.4777069997945068/0.5027624073040643 $$$0.0/0.5550487075174856/0.5891628236972359/0.6808510491936673/0.24203821197798958/0.6795579942102953,Normal
$$$0.4222921838105542/0.5199754327234196/0.6373523108465287/0.45234217906542723/0.0755973780821845/0.3094010892371514 $$$0.5341723141674076/0.4103646452846846/0.5317332249455293/0.5268102591695921/0.5787820745225808/0.35912481866048207 $$$0.23770981651644074/0.5079837106965079/0.5564993470206213/0.4682996279118786/0.48324068081981536/0.5082960883293729 $$$0.005533681025308566/0.5605823885427942/0.5946965047225445/0.686384730218976/0.24757189300329815/0.6850916752356039,Normal
$$$0.528638633142099/0.40483096425937604/0.5261995439202207/0.5212765781442835/0.5732483934972722/0.3535911376351735 $$$0.23217613549113217/0.5024500296711993/0.5509656659953127/0.4627659468865701/0.4777069997945068/0.5027624073040643 $$$0.0/0.5550487075174856/0.5891628236972359/0.6808510491936673/0.24203821197798958/0.6795579942102953 $$$0.19838904040975747/0.6060262480779736/0.4939158401038827/0.5957446669560132/0.681528656376769/0.7624309278336716,Normal
$$$0.5379386770724849/0.41413100818976184/0.5354995878506066/0.5305766220746694/0.582548437427658/0.36289118156555933 $$$0.24147617942151797/0.5117500736015852/0.5602657099256986/0.4720659908169559/0.4870070437248926/0.5120624512344502 $$$0.009300043930385816/0.5643487514478714/0.5984628676276218/0.6901510931240532/0.2513382559083754/0.6888580381406811 $$$0.20768908434014327/0.6153262920083594/0.5032158840342685/0.6050447108863991/0.6908287003071548/0.7717309717640575,Normal
$$$0.23217613549113217/0.5024500296711993/0.5509656659953127/0.4627659468865701/0.4777069997945068/0.5027624073040643 $$$0.0/0.5550487075174856/0.5891628236972359/0.6808510491936673/0.24203821197798958/0.6795579942102953 $$$0.19838904040975747/0.6060262480779736/0.4939158401038827/0.5957446669560132/0.681528656376769/0.7624309278336716 $$$0.10173567460960325/0.4622168925457357/0.4716283962388358/0.5744680713965998/0.3566878781651721/0.845303861457048,Slow
$$$0.22678977404611358/0.49706366822618075/0.5455793045502941/0.4573795854415515/0.47232063834948823/0.4973760458590457 $$$-0.005386361445018592/0.549662346072467/0.5837764622522174/0.6754646877486488/0.236651850532971/0.6741716327652767 $$$0.19300267896473888/0.600639886632955/0.4885294786588641/0.5903583055109947/0.6761422949317504/0.757044566388653 $$$0.09634931316458466/0.45683053110071714/0.4662420347938172/0.5690817099515812/0.35130151672015353/0.8399175000120294,Slow
$$$0.0/0.5550487075174856/0.5891628236972359/0.6808510491936673/0.24203821197798958/0.6795579942102953 $$$0.19838904040975747/0.6060262480779736/0.4939158401038827/0.5957446669560132/0.681528656376769/0.7624309278336716 $$$0.10173567460960325/0.4622168925457357/0.4716283962388358/0.5744680713965998/0.3566878781651721/0.845303861457048 $$$0.31887166787549126/0.42957007292467714/0.5578442786010078/0.6170212538078618/0.3057324640196066/1.0,Slow
$$$-0.005543264816879239/0.5495054427006063/0.5836195588803567/0.6753077843767881/0.23649494716111033/0.674014729393416 $$$0.19284577559287822/0.6004829832610943/0.48837257528700345/0.590201402139134/0.6759853915598897/0.7568876630167923 $$$0.09619240979272402/0.4566736277288565/0.46608513142195657/0.5689248065797206/0.3511446133482929/0.8397605966401687 $$$0.31332840305861204/0.4240268081077979/0.5523010137841285/0.6114779889909825/0.30018919920272735/0.9944567351831207,Slow
$$$0.5135649441496053/0.47167214656123424/0.35113060576268623/0.47457627106325984/0.5655737647556192/1.0 $$$0.5911356062409698/0.5010189352729779/0.3950298221918608/0.8135593259756857/0.5983606510386433/0.8689655186553921 $$$0.6009949024835813/0.49540968026841853/0.488598941363752/0.5000000032300759/0.5081967268427958/0.8551724056715942 $$$0.33457535964351826/0.5165210574987384/0.5162186098227294/0.5932203370121572/0.5983606510386433/0.7999999957942184,Slow
$$$0.5099950009493595/0.46810220336098846/0.34756066256244045/0.47100632786301405/0.5620038215553733/0.9964300567997542 $$$0.587565663040724/0.49744899207273213/0.391459878991615/0.8099893827754399/0.5947907078383975/0.8653955754551462 $$$0.5974249592833355/0.49183973706817274/0.4850289981635062/0.4964300600298301/0.50462678364255/0.8516024624713484 $$$0.33100541644327247/0.5129511142984926/0.5126486666224835/0.5896503938119113/0.5947907078383975/0.7964300525939726,Slow
$$$0.5911356062409698/0.5010189352729779/0.3950298221918608/0.8135593259756857/0.5983606510386433/0.8689655186553921 $$$0.6009949024835813/0.49540968026841853/0.488598941363752/0.5000000032300759/0.5081967268427958/0.8551724056715942 $$$0.33457535964351826/0.5165210574987384/0.5162186098227294/0.5932203370121572/0.5983606510386433/0.7999999957942184 $$$0.6209175866907939/0.5438661076175669/0.5994157437922778/0.6016949189770365/0.6311475357595817/0.662068960586325,Slow
$$$0.5900024038465136/0.49988573287852167/0.39389661979740453/0.8124261235812295/0.5972274486441871/0.8678323162609358 $$$0.5998617000891251/0.4942764778739623/0.48746573896929574/0.49886680083561963/0.5070635244483396/0.854039203277138 $$$0.333442157249062/0.5153878551042822/0.5150854074282731/0.5920871346177009/0.5972274486441871/0.7988667933997622 $$$0.6197843842963376/0.5427329052231107/0.5982825413978216/0.6005617165825803/0.6300143333651255/0.6609357581918688,Slow
$$$0.6009949024835813/0.49540968026841853/0.488598941363752/0.5000000032300759/0.5081967268427958/0.8551724056715942 $$$0.33457535964351826/0.5165210574987384/0.5162186098227294/0.5932203370121572/0.5983606510386433/0.7999999957942184 $$$0.6209175866907939/0.5438661076175669/0.5994157437922778/0.6016949189770365/0.6311475357595817/0.662068960586325 $$$0.6418647930945893/0.5483852755594999/0.8846368992670547/0.7627118600270159/0.2213114747952449/0.468965504986602,Normal
$$$0.5956626449503118/0.49007742273514904/0.4832666838304825/0.4946677456968064/0.5028644693095263/0.8498401481383248 $$$0.32924310211024876/0.511188799965469/0.5108863522894599/0.5878880794788877/0.5930283935053738/0.7946677382609489 $$$0.6155853291575244/0.5385338500842974/0.5940834862590083/0.596362661443767/0.6258152782263122/0.6567367030530555 $$$0.6365325355613198/0.5430530180262304/0.8793046417337852/0.7573796024937464/0.21597921726197541/0.4636332474533325,Normal
$$$0.33457535964351826/0.5165210574987384/0.5162186098227294/0.5932203370121572/0.5983606510386433/0.7999999957942184 $$$0.6209175866907939/0.5438661076175669/0.5994157437922778/0.6016949189770365/0.6311475357595817/0.662068960586325 $$$0.6418647930945893/0.5483852755594999/0.8846368992670547/0.7627118600270159/0.2213114747952449/0.468965504986602 $$$0.35230299402303145/0.008836593230542542/0.4797594724443947/0.2033898379540731/0.7377049159841497/0.32413790277235577,Normal
$$$0.3392605115065941/0.5212062093618143/0.5209037616858052/0.597905488875233/0.6030458029017192/0.8046851476572943 $$$0.6256027385538697/0.5485512594806428/0.6041008956553536/0.6063800708401124/0.6358326876226575/0.6667541124494009 $$$0.6465499449576652/0.5530704274225757/0.8893220511301305/0.7673970118900917/0.22599662665832077/0.47365065684967783 $$$0.3569881458861073/0.013521745093618387/0.48444462430747054/0.20807498981714895/0.7423900678472255/0.3288230546354316,Normal
$$$0.6209175866907939/0.5438661076175669/0.5994157437922778/0.6016949189770365/0.6311475357595817/0.662068960586325 $$$0.6418647930945893/0.5483852755594999/0.8846368992670547/0.7627118600270159/0.2213114747952449/0.468965504986602 $$$0.35230299402303145/0.008836593230542542/0.4797594724443947/0.2033898379540731/0.7377049159841497/0.32413790277235577 $$$0.287138506016393/0.551372041705218/0.8450239783797703/0.7796610239567746/0.7049180336063401/0.3517241287399515,Normal
$$$0.6193496768942476/0.5422981978210206/0.5978478339957315/0.6001270091804902/0.6295796259630354/0.6605010507897787 $$$0.640296883298043/0.5468173657629536/0.8830689894705084/0.7611439502304695/0.21974356499869854/0.46739759519005564 $$$0.3507350842264851/0.007268683433996184/0.47819156264784834/0.20182192815752673/0.7361370061876034/0.3225699929758094 $$$0.28557059621984665/0.5498041319086717/0.843456068583224/0.7780931141602283/0.7033501238097938/0.35015621894340515,Normal
