accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,label
"[0.5047440892530745, 0.3945243938939695, 0.4248866332408468, 0.0]","[0.4534389563142961, 0.5263189286478636, 0.8858339524631745, 0.6645580056897029]","[0.4135878626988868, 0.2903701947547901, 0.4048543381409831, 0.7023868756931111]","[0.420138898299974, 0.7187500105874708, 0.8923611228749676, 0.5729166810038667]","[0.7562189115199246, 1.0, 0.572139306124148, 0.7363184139980526]","[0.4179104504782281, 0.2388059912062681, 0.029850765967154, 0.0]",Normal
"[0.3945243938939695, 0.4248866332408468, 0.0, 0.3426526424001981]","[0.5263189286478636, 0.8858339524631745, 0.6645580056897029, 0.2105957516108959]","[0.2903701947547901, 0.4048543381409831, 0.7023868756931111, 0.9170148794344162]","[0.7187500105874708, 0.8923611228749676, 0.5729166810038667, 0.0]","[1.0, 0.572139306124148, 0.7363184139980526, 0.5920398017497566]","[0.2388059912062681, 0.029850765967154, 0.0, 0.4776119596573755]",Normal
"[0.4248866332408468, 0.0, 0.3426526424001981, 0.0242287577632493]","[0.8858339524631745, 0.6645580056897029, 0.2105957516108959, 0.7361949515333361]","[0.4048543381409831, 0.7023868756931111, 0.9170148794344162, 0.5434859126553959]","[0.8923611228749676, 0.5729166810038667, 0.0, 1.0]","[0.572139306124148, 0.7363184139980526, 0.5920398017497566, 0.5970149294486855]","[0.029850765967154, 0.0, 0.4776119596573755, 0.4626865766737985]",Normal
"[0.0, 0.3426526424001981, 0.0242287577632493, 0.5208071000599891]","[0.6645580056897029, 0.2105957516108959, 0.7361949515333361, 0.5118615122199555]","[0.7023868756931111, 0.9170148794344162, 0.5434859126553959, 0.4102141372044091]","[0.5729166810038667, 0.0, 1.0, 0.3993055720249546]","[0.7363184139980526, 0.5920398017497566, 0.5970149294486855, 0.6119403049604187]","[0.0, 0.4776119596573755, 0.4626865766737985, 0.5074627028693689]",Normal
"[0.3426526424001981, 0.0242287577632493, 0.5208071000599891, 0.587898912115952]","[0.2105957516108959, 0.7361949515333361, 0.5118615122199555, 0.4836326999504415]","[0.9170148794344162, 0.5434859126553959, 0.4102141372044091, 0.5678387100296195]","[0.0, 1.0, 0.3993055720249546, 0.6006944597374578]","[0.5920398017497566, 0.5970149294486855, 0.6119403049604187, 0.8159204040855405]","[0.4776119596573755, 0.4626865766737985, 0.5074627028693689, 0.3880597072662348]",Normal
"[0.0242287577632493, 0.5208071000599891, 0.587898912115952, 1.0]","[0.7361949515333361, 0.5118615122199555, 0.4836326999504415, 0.0]","[0.5434859126553959, 0.4102141372044091, 0.5678387100296195, 0.5482082964843898]","[1.0, 0.3993055720249546, 0.6006944597374578, 0.0868055720249545]","[0.5970149294486855, 0.6119403049604187, 0.8159204040855405, 0.9303482577253164]","[0.4626865766737985, 0.5074627028693689, 0.3880597072662348, 0.3582089640542414]",Normal
"[0.5208071000599891, 0.587898912115952, 1.0, 0.1948762894672746]","[0.5118615122199555, 0.4836326999504415, 0.0, 0.4705703297228911]","[0.4102141372044091, 0.5678387100296195, 0.5482082964843898, 0.2991775471783457]","[0.3993055720249546, 0.6006944597374578, 0.0868055720249545, 0.7743055720249545]","[0.6119403049604187, 0.8159204040855405, 0.9303482577253164, 0.8258706518983447]","[0.5074627028693689, 0.3880597072662348, 0.3582089640542414, 0.3731343470378185]",Normal
"[0.587898912115952, 1.0, 0.1948762894672746, 0.2945110306402705]","[0.4836326999504415, 0.0, 0.4705703297228911, 0.6665715229643693]","[0.5678387100296195, 0.5482082964843898, 0.2991775471783457, 1.0]","[0.6006944597374578, 0.0868055720249545, 0.7743055720249545, 0.6875000105874708]","[0.8159204040855405, 0.9303482577253164, 0.8258706518983447, 0.7164179164761807]","[0.3880597072662348, 0.3582089640542414, 0.3731343470378185, 0.6865671777855019]",Normal
"[1.0, 0.1948762894672746, 0.2945110306402705, 0.3271143245863099]","[0.0, 0.4705703297228911, 0.6665715229643693, 0.5785388316652393]","[0.5482082964843898, 0.2991775471783457, 1.0, 0.3321853620138994]","[0.0868055720249545, 0.7743055720249545, 0.6875000105874708, 0.3298611228749675]","[0.9303482577253164, 0.8258706518983447, 0.7164179164761807, 0.0]","[0.3582089640542414, 0.3731343470378185, 0.6865671777855019, 1.0]",Normal
"[0.1948762894672746, 0.2945110306402705, 0.3271143245863099, 0.3415943273871816]","[0.4705703297228911, 0.6665715229643693, 0.5785388316652393, 0.5717540685306439]","[0.2991775471783457, 1.0, 0.3321853620138994, 0.4714808612794712]","[0.7743055720249545, 0.6875000105874708, 0.3298611228749675, 0.475609758364955]","[0.8258706518983447, 0.7164179164761807, 0.0, 0.3285714179926004]","[0.3731343470378185, 0.6865671777855019, 1.0, 0.5357143148838467]",Normal
"[0.2945110306402705, 0.3271143245863099, 0.3415943273871816, 0.3930250210948264]","[0.6665715229643693, 0.5785388316652393, 0.5717540685306439, 0.5093500794267073]","[1.0, 0.3321853620138994, 0.4714808612794712, 0.4658205785560152]","[0.6875000105874708, 0.3298611228749675, 0.475609758364955, 0.5487805018627214]","[0.7164179164761807, 0.0, 0.3285714179926004, 0.414285713080039]","[0.6865671777855019, 1.0, 0.5357143148838467, 0.6785713974572303]",Normal
"[0.3271143245863099, 0.3415943273871816, 0.3930250210948264, 0.3247460137655829]","[0.5785388316652393, 0.5717540685306439, 0.5093500794267073, 0.5480877379668069]","[0.3321853620138994, 0.4714808612794712, 0.4658205785560152, 0.4028626861350146]","[0.3298611228749675, 0.475609758364955, 0.5487805018627214, 0.5121951301138382]","[0.0, 0.3285714179926004, 0.414285713080039, 0.3714285634944503]","[1.0, 0.5357143148838467, 0.6785713974572303, 0.5714285855271926]",Normal
"[0.3415943273871816, 0.3930250210948264, 0.3247460137655829, 0.3581382318817461]","[0.5717540685306439, 0.5093500794267073, 0.5480877379668069, 0.6878295837309287]","[0.4714808612794712, 0.4658205785560152, 0.4028626861350146, 0.5265265550531033]","[0.475609758364955, 0.5487805018627214, 0.5121951301138382, 1.0]","[0.3285714179926004, 0.414285713080039, 0.3714285634944503, 0.4428571316171379]","[0.5357143148838467, 0.6785713974572303, 0.5714285855271926, 0.7499999931937691]",Normal
"[0.3930250210948264, 0.3247460137655829, 0.3581382318817461, 0.9543824515563324]","[0.5093500794267073, 0.5480877379668069, 0.6878295837309287, 0.5307193304416323]","[0.4658205785560152, 0.4028626861350146, 0.5265265550531033, 0.777266649415847]","[0.5487805018627214, 0.5121951301138382, 1.0, 0.8414634200758921]","[0.414285713080039, 0.3714285634944503, 0.4428571316171379, 0.4999999891100298]","[0.6785713974572303, 0.5714285855271926, 0.7499999931937691, 0.8928571302169998]",Normal
"[0.3247460137655829, 0.3581382318817461, 0.9543824515563324, 0.2625791790286886]","[0.5480877379668069, 0.6878295837309287, 0.5307193304416323, 0.8632402905281394]","[0.4028626861350146, 0.5265265550531033, 0.777266649415847, 0.4997326882894672]","[0.5121951301138382, 1.0, 0.8414634200758921, 0.5731707342014506]","[0.3714285634944503, 0.4428571316171379, 0.4999999891100298, 0.3142857046403121]","[0.5714285855271926, 0.7499999931937691, 0.8928571302169998, 0.8571428493643075]",Normal
"[0.3581382318817461, 0.9543824515563324, 0.2625791790286886, 0.0]","[0.6878295837309287, 0.5307193304416323, 0.8632402905281394, 0.970677138118644]","[0.5265265550531033, 0.777266649415847, 0.4997326882894672, 0.42123822888038]","[1.0, 0.8414634200758921, 0.5731707342014506, 0.5487805018627214]","[0.4428571316171379, 0.4999999891100298, 0.3142857046403121, 0.3857142714017534]","[0.7499999931937691, 0.8928571302169998, 0.8571428493643075, 0.6071428561705384]",Normal
"[0.9543824515563324, 0.2625791790286886, 0.0, 0.2224039607994893]","[0.5307193304416323, 0.8632402905281394, 0.970677138118644, 0.8690861165644616]","[0.777266649415847, 0.4997326882894672, 0.42123822888038, 0.4606704109304841]","[0.8414634200758921, 0.5731707342014506, 0.5487805018627214, 0.5365853647766463]","[0.4999999891100298, 0.3142857046403121, 0.3857142714017534, 0.0]","[0.8928571302169998, 0.8571428493643075, 0.6071428561705384, 0.2857143012713848]",Normal
"[0.2625791790286886, 0.0, 0.2224039607994893, 0.7982693886867805]","[0.8632402905281394, 0.970677138118644, 0.8690861165644616, 0.0516527593093206]","[0.4997326882894672, 0.42123822888038, 0.4606704109304841, 0.6711843675655712]","[0.5731707342014506, 0.5487805018627214, 0.5365853647766463, 0.0]","[0.3142857046403121, 0.3857142714017534, 0.0, 0.8571428446971769]","[0.8571428493643075, 0.6071428561705384, 0.2857143012713848, 1.0]",Normal
"[0.0, 0.2224039607994893, 0.7982693886867805, 0.3192231390050364]","[0.970677138118644, 0.8690861165644616, 0.0516527593093206, 0.880995233824283]","[0.42123822888038, 0.4606704109304841, 0.6711843675655712, 0.2477837066387917]","[0.5487805018627214, 0.5365853647766463, 0.0, 0.3902439219386135]","[0.3857142714017534, 0.0, 0.8571428446971769, 0.4285714223485884]","[0.6071428561705384, 0.2857143012713848, 1.0, 0.4285714519070773]",Normal
"[0.2224039607994893, 0.7982693886867805, 0.3192231390050364, 0.6509790093798]","[0.8690861165644616, 0.0516527593093206, 0.880995233824283, 0.5400337706776652]","[0.4606704109304841, 0.6711843675655712, 0.2477837066387917, 0.7164603597821837]","[0.5365853647766463, 0.0, 0.3902439219386135, 0.6585365985167394]","[0.0, 0.8571428446971769, 0.4285714223485884, 0.3142857046403121]","[0.2857143012713848, 1.0, 0.4285714519070773, 0.7142857259535387]",Normal
"[0.7982693886867805, 0.3192231390050364, 0.6509790093798, 0.2273718900227436]","[0.0516527593093206, 0.880995233824283, 0.5400337706776652, 0.5604925694776272]","[0.6711843675655712, 0.2477837066387917, 0.7164603597821837, 0.2054293345249318]","[0.0, 0.3902439219386135, 0.6585365985167394, 0.4634146421955905]","[0.8571428446971769, 0.4285714223485884, 0.3142857046403121, 0.2571428403411888]","[1.0, 0.4285714519070773, 0.7142857259535387, 0.6428571268138844]",Normal
"[0.3192231390050364, 0.6509790093798, 0.2273718900227436, 0.5740042924496394]","[0.880995233824283, 0.5400337706776652, 0.5604925694776272, 0.7116152048423012]","[0.2477837066387917, 0.7164603597821837, 0.2054293345249318, 0.5711345529738855]","[0.3902439219386135, 0.6585365985167394, 0.4634146421955905, 0.8170731784408473]","[0.4285714223485884, 0.3142857046403121, 0.2571428403411888, 0.4000000038114896]","[0.4285714519070773, 0.7142857259535387, 0.6428571268138844, 0.6071428561705384]",Normal
"[0.6509790093798, 0.2273718900227436, 0.5740042924496394, 0.3875519325327503]","[0.5400337706776652, 0.5604925694776272, 0.7116152048423012, 0.0197572919074254]","[0.7164603597821837, 0.2054293345249318, 0.5711345529738855, 0.514674215990142]","[0.6585365985167394, 0.4634146421955905, 0.8170731784408473, 0.1097560966540179]","[0.3142857046403121, 0.2571428403411888, 0.4000000038114896, 0.6000000043559881]","[0.7142857259535387, 0.6428571268138844, 0.6071428561705384, 0.8928571302169998]",Normal
"[0.2273718900227436, 0.5740042924496394, 0.3875519325327503, 0.6941099844077434]","[0.5604925694776272, 0.7116152048423012, 0.0197572919074254, 0.4834360034637732]","[0.2054293345249318, 0.5711345529738855, 0.514674215990142, 0.6061010905633837]","[0.4634146421955905, 0.8170731784408473, 0.1097560966540179, 0.2560975650569191]","[0.2571428403411888, 0.4000000038114896, 0.6000000043559881, 1.0]","[0.6428571268138844, 0.6071428561705384, 0.8928571302169998, 0.7499999931937691]",Normal
"[0.5740042924496394, 0.3875519325327503, 0.6941099844077434, 0.3414712210232102]","[0.7116152048423012, 0.0197572919074254, 0.4834360034637732, 0.2179578598457252]","[0.5711345529738855, 0.514674215990142, 0.6061010905633837, 1.0]","[0.8170731784408473, 0.1097560966540179, 0.2560975650569191, 0.6341463382890629]","[0.4000000038114896, 0.6000000043559881, 1.0, 0.4428571316171379]","[0.6071428561705384, 0.8928571302169998, 0.7499999931937691, 0.8928571302169998]",Normal
"[0.3875519325327503, 0.6941099844077434, 0.3414712210232102, 1.0]","[0.0197572919074254, 0.4834360034637732, 0.2179578598457252, 1.0]","[0.514674215990142, 0.6061010905633837, 1.0, 0.5385755306621921]","[0.1097560966540179, 0.2560975650569191, 0.6341463382890629, 0.9756097769575864]","[0.6000000043559881, 1.0, 0.4428571316171379, 0.6285714310605646]","[0.8928571302169998, 0.7499999931937691, 0.8928571302169998, 0.6428571268138844]",Normal
"[0.6941099844077434, 0.3414712210232102, 1.0, 0.2386620096898646]","[0.4834360034637732, 0.2179578598457252, 1.0, 0.9538053684663822]","[0.6061010905633837, 1.0, 0.5385755306621921, 0.1308225791191366]","[0.2560975650569191, 0.6341463382890629, 0.9756097769575864, 0.5243902474452423]","[1.0, 0.4428571316171379, 0.6285714310605646, 0.057142853409153]","[0.7499999931937691, 0.8928571302169998, 0.6428571268138844, 0.1071428697830002]",Normal
"[0.3414712210232102, 1.0, 0.2386620096898646, 0.6059795468299308]","[0.2179578598457252, 1.0, 0.9538053684663822, 0.0]","[1.0, 0.5385755306621921, 0.1308225791191366, 0.6827705348400063]","[0.6341463382890629, 0.9756097769575864, 0.5243902474452423, 0.1097560966540179]","[0.4428571316171379, 0.6285714310605646, 0.057142853409153, 0.6285714310605646]","[0.8928571302169998, 0.6428571268138844, 0.1071428697830002, 0.4642857191473077]",Normal
"[1.0, 0.2386620096898646, 0.6059795468299308, 0.4300813866607431]","[1.0, 0.9538053684663822, 0.0, 0.4997227064071238]","[0.5385755306621921, 0.1308225791191366, 0.6827705348400063, 0.7273038678693604]","[0.9756097769575864, 0.5243902474452423, 0.1097560966540179, 0.7926829368058023]","[0.6285714310605646, 0.057142853409153, 0.6285714310605646, 0.2714285536934771]","[0.6428571268138844, 0.1071428697830002, 0.4642857191473077, 0.2142857123410768]",Normal
"[0.2386620096898646, 0.6059795468299308, 0.4300813866607431, 0.5506074062160468]","[0.9538053684663822, 0.0, 0.4997227064071238, 0.5186168895605212]","[0.1308225791191366, 0.6827705348400063, 0.7273038678693604, 0.7459757903364251]","[0.5243902474452423, 0.1097560966540179, 0.7926829368058023, 0.5000000127824341]","[0.057142853409153, 0.6285714310605646, 0.2714285536934771, 0.4999999891100298]","[0.1071428697830002, 0.4642857191473077, 0.2142857123410768, 0.2857143012713848]",Normal
"[0.6059795468299308, 0.4300813866607431, 0.5506074062160468, 0.2085892667450743]","[0.0, 0.4997227064071238, 0.5186168895605212, 0.7588159154324132]","[0.6827705348400063, 0.7273038678693604, 0.7459757903364251, 0.6174131065952467]","[0.1097560966540179, 0.7926829368058023, 0.5000000127824341, 0.6219512267678562]","[0.6285714310605646, 0.2714285536934771, 0.4999999891100298, 0.1428571335228827]","[0.4642857191473077, 0.2142857123410768, 0.2857143012713848, 0.1785714314883846]",Normal
"[0.4300813866607431, 0.5506074062160468, 0.2085892667450743, 0.2262358379336461]","[0.4997227064071238, 0.5186168895605212, 0.7588159154324132, 0.4912999115329451]","[0.7273038678693604, 0.7459757903364251, 0.6174131065952467, 0.0]","[0.7926829368058023, 0.5000000127824341, 0.6219512267678562, 0.7439024535357124]","[0.2714285536934771, 0.4999999891100298, 0.1428571335228827, 0.9142857416662108]","[0.2142857123410768, 0.2857143012713848, 0.1785714314883846, 0.2857143012713848]",Normal
"[0.5506074062160468, 0.2085892667450743, 0.2262358379336461, 0.8832367516353553]","[0.5186168895605212, 0.7588159154324132, 0.4912999115329451, 0.6187288420911959]","[0.7459757903364251, 0.6174131065952467, 0.0, 0.6838352219941112]","[0.5000000127824341, 0.6219512267678562, 0.7439024535357124, 0.475609758364955]","[0.4999999891100298, 0.1428571335228827, 0.9142857416662108, 0.1571428359852008]","[0.2857143012713848, 0.1785714314883846, 0.2857143012713848, 0.0]",Normal
"[0.2085892667450743, 0.2262358379336461, 0.8832367516353553, 0.3415943273871816]","[0.7588159154324132, 0.4912999115329451, 0.6187288420911959, 0.5717540685306439]","[0.6174131065952467, 0.0, 0.6838352219941112, 0.4714808612794712]","[0.6219512267678562, 0.7439024535357124, 0.475609758364955, 0.475609758364955]","[0.1428571335228827, 0.9142857416662108, 0.1571428359852008, 0.3285714179926004]","[0.1785714314883846, 0.2857143012713848, 0.0, 0.5357143148838467]",Normal
"[0.2262358379336461, 0.8832367516353553, 0.3415943273871816, 0.3930250210948264]","[0.4912999115329451, 0.6187288420911959, 0.5717540685306439, 0.5093500794267073]","[0.0, 0.6838352219941112, 0.4714808612794712, 0.4658205785560152]","[0.7439024535357124, 0.475609758364955, 0.475609758364955, 0.5487805018627214]","[0.9142857416662108, 0.1571428359852008, 0.3285714179926004, 0.414285713080039]","[0.2857143012713848, 0.0, 0.5357143148838467, 0.6785713974572303]",Normal
"[0.8832367516353553, 0.3415943273871816, 0.3930250210948264, 0.3247460137655829]","[0.6187288420911959, 0.5717540685306439, 0.5093500794267073, 0.5480877379668069]","[0.6838352219941112, 0.4714808612794712, 0.4658205785560152, 0.4028626861350146]","[0.475609758364955, 0.475609758364955, 0.5487805018627214, 0.5121951301138382]","[0.1571428359852008, 0.3285714179926004, 0.414285713080039, 0.3714285634944503]","[0.0, 0.5357143148838467, 0.6785713974572303, 0.5714285855271926]",Normal
"[0.3415943273871816, 0.3930250210948264, 0.3247460137655829, 0.3581382318817461]","[0.5717540685306439, 0.5093500794267073, 0.5480877379668069, 0.6878295837309287]","[0.4714808612794712, 0.4658205785560152, 0.4028626861350146, 0.5265265550531033]","[0.475609758364955, 0.5487805018627214, 0.5121951301138382, 1.0]","[0.3285714179926004, 0.414285713080039, 0.3714285634944503, 0.4428571316171379]","[0.5357143148838467, 0.6785713974572303, 0.5714285855271926, 0.7499999931937691]",Normal
"[0.3930250210948264, 0.3247460137655829, 0.3581382318817461, 0.9543824515563324]","[0.5093500794267073, 0.5480877379668069, 0.6878295837309287, 0.5307193304416323]","[0.4658205785560152, 0.4028626861350146, 0.5265265550531033, 0.777266649415847]","[0.5487805018627214, 0.5121951301138382, 1.0, 0.8414634200758921]","[0.414285713080039, 0.3714285634944503, 0.4428571316171379, 0.4999999891100298]","[0.6785713974572303, 0.5714285855271926, 0.7499999931937691, 0.8928571302169998]",Normal
"[0.3247460137655829, 0.3581382318817461, 0.9543824515563324, 0.2625791790286886]","[0.5480877379668069, 0.6878295837309287, 0.5307193304416323, 0.8632402905281394]","[0.4028626861350146, 0.5265265550531033, 0.777266649415847, 0.4997326882894672]","[0.5121951301138382, 1.0, 0.8414634200758921, 0.5731707342014506]","[0.3714285634944503, 0.4428571316171379, 0.4999999891100298, 0.3142857046403121]","[0.5714285855271926, 0.7499999931937691, 0.8928571302169998, 0.8571428493643075]",Normal
